id	item_group_id	title	description	link	image_link	availability	price	sale_price	brand	condition	identifier_exists	google_product_category	product_type
153179		Fancy Foiled Lucky Charms	Individually wrapped Milk Chocolate pieces in fancy foils.	https://candylandstore.com/shop/foiled-milk-chocolate-lucky-charms/	https://candylandstore.com/wp-content/uploads/2025/02/Lucky-charms.jpg	in_stock	11.00 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Bulk Chocolate > Candy > Easter
147654		Fancy Foiled Milk Chocolate Eggs	Premium Milk Chocolate Easter Eggs Rich, velvety milk chocolate eggs wrapped in vibrant foil with cheerful spring patterns. Perfect for Easter baskets, gift bags, and sweet seasonal treats.	https://candylandstore.com/shop/foiled-milk-chocolate-eggs-3/	https://candylandstore.com/wp-content/uploads/2024/02/milk-chocolate-foiled-eggs.jpg	in_stock	9.50 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Candy > Easter > Fine Chocolates
4400		Fancy Foiled Wrapped Turkeys	Turkey, Cranberry Sauce, Gravy & Mashed Potatoes scream Thanksgiving! Sweeten up your holiday with 1 oz. Foil-wrapped Milk Chocolate Turkeys!	https://candylandstore.com/shop/foiled-wrapped-turkeys/	https://candylandstore.com/wp-content/uploads/2016/09/ChocolateTurkeys.jpg	in_stock	3.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Holidays > Thanksgiving
149385		Festive Gnomes – Nut Tin	NUT TINS PROUDLY MADE IN USA	https://candylandstore.com/shop/festive-gnomes-nut-tin/	https://candylandstore.com/wp-content/uploads/2024/07/FESTIVE-FLAT.jpg	in_stock	21.00 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Christmas > Christmas Sweets & Treats > Corporate Events
147032		Firecracker Nut Mix	Bring that Southern Flare right to you! Boom! Pow! this delicious combination has that perfect Cajun addition to an already classic mix of Peanuts, Sesame Sticks & Cheddar Sesame Sticks.	https://candylandstore.com/shop/firecracker-nut-mix/	https://candylandstore.com/wp-content/uploads/2016/08/Candyland-Web-78.jpg	in_stock	7.50 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	All Nuts > Christmas > Father's Day
145833		Fizzy Zotz	These hard candies with a fizzy sour center that will bring you back to your childhood. Delightful flavors and fizz are like a party in your mouth. Flavors Include Orange, Blue Raspberry, Cherry, Watermelon, and Grape. Hard candy	https://candylandstore.com/shop/fizzy-zotz/	https://candylandstore.com/wp-content/uploads/2023/10/zotz.jpg	in_stock	6.00 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Candy > Hard Candies > Holidays
3616		Flavo Crunch	A rich buttery crunchy toffee popcorn, with almonds, cashews and pecans cooked into the recipe. NUTRITION INFORMATION: Ingredients: Popcorn, Bicarbonate of Soda, White Cane Sugar, Brown Sugar, Salt, Peanut Oil, Corn Syrup, Vanilla Extract (Vanilla Bean Extract in water & Alcohol 41%), Salted Cashews, Salted Pecans, Salted Almonds, Butter (Cream & Salt). FLAVO KRUNCH IS A GLUTEN FREE PRODUCT.	https://candylandstore.com/shop/flavo-crunch/	https://candylandstore.com/wp-content/uploads/2016/09/DSC_0956.jpg	in_stock	14.00 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Bagged Popcorn
4987		Foil Wrapped Santas	Rich, Smooth & extra delicious Solid Milk Chocolate wrapped in Santa Foil.	https://candylandstore.com/shop/foil-wrapped-santas/	https://candylandstore.com/wp-content/uploads/2016/10/Santas.jpg	in_stock	19.99 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Christmas > Christmas Sweets & Treats > Holidays
4975		Foiled Chocolate Cigars	Foiled Chocolate Cigars	https://candylandstore.com/shop/chocolate-cigars-packs/	https://candylandstore.com/wp-content/uploads/2016/10/GoldCigars24pk.jpg	in_stock	2.25 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Additional Sweets & Treats > Candy > Father's Day
147632		Foiled Solid Milk Chocolate Bunnies	Spruce up your Easter baskets with rich & delicious solid Milk Chocolate bunnies! Each piece is foiled wrapped.	https://candylandstore.com/shop/foiled-solid-milk-chocolate-bunnies-2/	https://candylandstore.com/wp-content/uploads/2024/02/fancy-foiled-bunnies.jpg	in_stock	11.00 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Candy > Easter > Fine Chocolates
146880		Foiled Sports Balls	Fun for a party for the kids. A great gift for a good sport! Give ’em some delicious chocolate balls wrapped up like sports balls. If you’re a sports fan take some to work and leave them in a dish to share with your friends. Included in the mix is a basketball, golf ball, soccer ball, baseball and football. Foil wrapped chocolate.	https://candylandstore.com/shop/foiled-sports-balls/	https://candylandstore.com/wp-content/uploads/2016/06/CandyLand_20030610_0107-1-e1471312582480.jpg	in_stock	9.00 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Birthdays > Bulk Chocolate > Father's Day
5148		Foiled Wrapped Holiday Presents	Foiled Wrapped Holiday Presents	https://candylandstore.com/shop/foiled-wrapped-presents/	https://candylandstore.com/wp-content/uploads/2016/06/CandyLand_20031118_0028-1.jpg	in_stock	19.99 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Additional Sweets & Treats > Christmas > Christmas Sweets & Treats
123336		FOREST SNOWMAN – Nut Tin	NUT TINS PROUDLY MADE IN USA	https://candylandstore.com/shop/forest-snowman-nut-tin/	https://candylandstore.com/wp-content/uploads/2022/11/forest-Snowman.jpg	in_stock	21.00 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Christmas > Christmas Sweets & Treats > Holidays
146362		French Burnt Peanuts	These little treats pack a satisfying crunch that gives way to a sweet and knotty candy coating. In the center, you’ll find a roasted peanut that perfectly complements the sweetness of the candy shell. Ingredients: Sugar, Peanuts, Corn Syrup, Less than 2% of Tapioca Dextrin, Confectioner’s Glaze, Natural and Artificial Flavors, Red # 3, Yellow #6, Red #40, Blue #2, Salt.	https://candylandstore.com/shop/french-burnt-peanuts-2/	https://candylandstore.com/wp-content/uploads/2016/07/DSC_0020.jpg	in_stock	7.00 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	All Nuts > Candied Nuts > Candy
142319		Frosted Pine – Nut Tin	NUT TINS PROUDLY MADE IN USA	https://candylandstore.com/shop/frosted-pine-nut-tin-new-2/	https://candylandstore.com/wp-content/uploads/2023/09/frosted-pines.jpg	in_stock	37.50 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Christmas > Christmas Sweets & Treats > Corporate Events
159442		Fruit Burst Filled Hard Candy Mix	Crafted for true candy lovers, our fruit-filled hard candies offer a refined take on a classic treat. Each piece is carefully made with a smooth shell and a rich, fruit-infused center, delivering a sophisticated burst of flavor in every bite. Flavors like apple, pineapple, orange, and cherry, there’s a flavor for everyone to enjoy.	https://candylandstore.com/shop/fruit-burst-filled-hard-candy-mix/	https://candylandstore.com/wp-content/uploads/2026/04/1.jpg	in_stock	6.00 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Candy > Hard Candies > Holidays
147021		Fruit N’ Nut Power Mix	Discover the perfect combination of premium nuts, dried fruits, banana chips, and crunchy seeds in one delicious mix. Packed with flavor, texture, and wholesome goodness, this customer favorite is ideal for busy days, outdoor adventures, or a guilt-free treat whenever cravings hit.	https://candylandstore.com/shop/fruit-n-nut-mix-2/	https://candylandstore.com/wp-content/uploads/2024/01/power-mix.jpg	in_stock	6.00 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	All Nuts > Christmas > Holidays
146127		Fruit Slices	Another hard to find candy our Fruit Slices are available to you in only an assortment of flavors including cherry, orange, watermelon, lime, Blue Raspberry, and lemon and sometimes you can receive surprise flavors.	https://candylandstore.com/shop/fruit-slices-2/	https://candylandstore.com/wp-content/uploads/2016/06/CandyLand_20030514_0144.jpg	in_stock	6.50 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Candy > Holidays > Jelly Candies
1127		Fruit Slices Cuties	Decorate this spring with a bowl of these Fruit Cuties that come in five delicious flavors of lemon, lime, cherry, blueberry, and orange. Each piece is approximately 1 inch by 1 inch by 1/4 of an inch thick. Chewy jelly candy covered with sparkling crystal sugar.	https://candylandstore.com/shop/fruit-slices-cuties/	https://candylandstore.com/wp-content/uploads/2016/08/Candyland-Web-44.jpg	in_stock	10.99 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Candy > Jelly Candies
153907		Fruit Slices Cuties	Ingredients: Pure cane sugar, glucose, agar, citric acid, canola oil, natural and artificial flavors, artificial colors (red #40, blue #1, yellow #5 and #6).	https://candylandstore.com/shop/fruit-slices-cuties-2/	https://candylandstore.com/wp-content/uploads/2016/06/CandyLand_20030514_0144.jpg	in_stock	6.50 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Candy > Holidays > Jelly Candies
134850		Galactica Jaw Breakers	Do you think you can fit this in your mouth?! Do not try!, this Pool Ball sized candy is sure to keep you busy for quite some time. along with other various sizes. Sunburst-Yellow, Outrageous-Orange, Precise-Blue, Snow Mountain-White, Incredible Green, and Raving Red. *** colors may vary with availability	https://candylandstore.com/shop/galactica-jaw-breakers/	https://candylandstore.com/wp-content/uploads/2023/02/JAWBREAKERS.png	in_stock	0.75 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Candy > Jawbreakers
159622		Garden Gnome – Nut Tin	NUT TINS PROUDLY MADE IN USA	https://candylandstore.com/shop/garden-gnome-nut-tin/	https://candylandstore.com/wp-content/uploads/2026/04/garden-gmone.jpg	in_stock	21.00 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Corporate Events > Easter > Holidays
41276		Giant Gummi Rattlesnakes	Over 2′ Long! This multicolored, slippery gummi snake is soft and chewy, and ever so yummy. This BIG gummi snake is packed with big juicy fruity flavors including Blue Raspberry, Lemon & Cherry! Ingredients : Corn Syrup (From Corn), Sugar (From Beets), Water, Gelatin, Citric Acid, Natural & Artificial Flavors, Pectin (Derived from Fruit), Vegetable Oil (Palm0 and Carnauba Leaf Wax (To Prevent Sticking), Titanium Dioxide (Color), FD&C Yellow 5, Blue 1, Red 40.	https://candylandstore.com/shop/giant-gummi-rattlesnakes/	https://candylandstore.com/wp-content/uploads/2020/04/IMG_1885.jpg	in_stock	3.00 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Candy > Gummis > Halloween
3271		Gift Card	Select a gift card for yourself or a friend, today! Works In-Store and Online!	https://candylandstore.com/shop/gift-card/	https://candylandstore.com/wp-content/uploads/2016/09/gift-card-pic-scaled.jpg	in_stock	10.00 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Birthdays > Christmas > Christmas Sweets & Treats
142337		Gilded Forest – Nut Tin	NUT TINS PROUDLY MADE IN USA	https://candylandstore.com/shop/gilded-forest-nut-tin-2/	https://candylandstore.com/wp-content/uploads/2023/09/gilded-forest.jpg	in_stock	21.00 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Christmas > Christmas Sweets & Treats > Corporate Events
146594		Gold Foiled Milk Chocolate Coins	With a bright and shiny foiling un-wrap a piece of smooth chocolate. The foiling is an authentic 1852 coin design.	https://candylandstore.com/shop/gold-foiled-milk-chocolate-coins/	https://candylandstore.com/wp-content/uploads/2016/09/Screen-Shot-2016-09-16-at-8.21.09-AM.png	in_stock	11.00 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Birthdays > Bulk Chocolate > Christmas
159480		Golden Honey Drops	Smooth, sweet, and naturally comforting—our Golden Honey Drops are a timeless treat. Each golden candy delivers the rich, mellow flavor of honey with a silky, slow-melting finish that soothes and satisfies. Perfect for a simple indulgence or a cozy pick-me-up anytime.	https://candylandstore.com/shop/golden-honey-drops/	https://candylandstore.com/wp-content/uploads/2026/04/4.jpg	in_stock	6.00 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Candy > Hard Candies > Holidays
37974		Golden Thank You – Nut Tin	TINS PROUDLY MADE IN USA	https://candylandstore.com/shop/golden-thank-you-1-lb-nut-tin/	https://candylandstore.com/wp-content/uploads/2020/04/2cgty__02544.1504637697.jpg	in_stock	21.00 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Nut Tins > Nuts > Tins - Corporate
146138		Gourmet Jelly Beans	A handful of these little beans is an adventure to eat. With 49 flavors, each bean presents something new to your palate. Eat them all together and create a new flavor, or try them on their own and get to know flavors like Coconut, Lemon, Chocolate, Coffee, Grape, and Toasted Marshmallow.	https://candylandstore.com/shop/gourmet-jelly-beans-2/	https://candylandstore.com/wp-content/uploads/2016/06/CandyLand_20030514_0143.jpg	in_stock	8.50 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Candy > Easter > Father's Day
159458		Granny’s Sweet Hard Candy Mix	Take a sweet trip down memory lane with Sweet Granny’s Candy Mix . This cheerful assortment of classic hard candies is filled with bright fruity flavors, cool mints, and timeless favorites—just like the treats you’d find in Grandma’s candy dish. Perfect for sharing, gifting, or keeping all to yourself, every handful is a little taste of nostalgia. Includes Strawberry Bonbons, Butterscotch, Cinnamon Discs, and Starlight Mints.	https://candylandstore.com/shop/grannys-sweet-hard-candy-mix/	https://candylandstore.com/wp-content/uploads/2026/04/2.jpg	in_stock	6.00 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Candy > Hard Candies > Holidays
145610		Gummi Assorted Sharks	Sweet fruity flavors in every soft chewy gummi, every bite is sure to attack your taste buds.	https://candylandstore.com/shop/gummi-assorted-sharks/	https://candylandstore.com/wp-content/uploads/2021/06/Watercolor-Marble-Happy-Christmas-Tree-Illustration-Canvas-14.png	in_stock	6.00 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Candy > Gummis
145525		Gummi Bears	There is a surprising amount of fun to be had in eating these little creatures. Bright, soft, chewy, sweet, and even a little tart, every mouthful is an adventure. These Assorted Fruit Gummi Bears feature your favorite Gummi Bears in some fan-favorite flavors including Cherry, Strawberry, Green Apple, Pineapple, Lemon, and Orange.	https://candylandstore.com/shop/gummi-bears-copy/	https://candylandstore.com/wp-content/uploads/2016/06/Watercolor-Marble-Happy-Christmas-Tree-Illustration-Canvas-15.png	in_stock	6.00 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Candy > Gummis
145550		Gummi Bunny Hoppers	Forget about bears this Easter (wait not really). It’s all about the bunny this Easter! Enjoy Gummi Albunnies in Mango, Strawberry, Blue Raspberry, Green Apple, Cherry, and grape.	https://candylandstore.com/shop/gummi-bunny-hoppers/	https://candylandstore.com/wp-content/uploads/2024/01/hoppers-.jpg	in_stock	6.00 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Candy > Gummis
145599		Gummi Butterflies	These are bright, beautiful & sweet! What more could you want? Enjoy these Gummi Butterflies in Grape, Strawberry, Orange, Blue Raspberry, Cherry, and Green Apple flavors. Hold on tight because they will fly away! INGREDIENTS: Corn Syrup (From Corn), Sugar (From Beets), Water, Gelatin, Citric Acid, Natural and Artificial Flavors, Pectin (Derived from Fruits), Vegetable Oil (Coconut, Canola), and Carnauba Leaf Wax, (To prevent sticking), FD&C Yellow 5, FD&C Red 40, FD&C Yellow 6, FD&C Blue 1.	https://candylandstore.com/shop/gummi-butterflies-large/	https://candylandstore.com/wp-content/uploads/2022/06/gummie-butterflies-large.png	in_stock	6.00 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Candy > Easter > Gummis
153094		Gummi Carrots	Sweet fruity flavors in every soft chewy gummi, every bite is sure to attack your taste buds.	https://candylandstore.com/shop/gummi-carrots-2/	https://candylandstore.com/wp-content/uploads/2020/03/DSC_0840-2.jpg	in_stock	6.00 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Candy > Easter > Gummis
145732		Gummi Cubs	The smaller cousins of classic Gummy Bears, Gummy Cubs are tiny but sweet. Sink your teeth into one of thirteen flavors of Cubs and enjoy the tangy flavor that comes along. Bubblegum, cherry, strawberry, orange, lemon, piña colada, green apple, lime, blue raspberry, or blueberry is sure to hit the spot for all to enjoy!	https://candylandstore.com/shop/gummi-cubs/	https://candylandstore.com/wp-content/uploads/2016/08/Candyland-Web-49.jpg	in_stock	6.00 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Candy > Gummis
145721		Gummi Frogs	Not your typical Frog Legs…Gummi Frogs begin with a nice tangy zing and finish with a classic Sweet gummy fruity flavor!	https://candylandstore.com/shop/gummi-frogs-2/	https://candylandstore.com/wp-content/uploads/2016/08/Candyland-Web-48.jpg	in_stock	6.00 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Candy > Gummis
145643		Gummi Missing Body Parts	These gummi parts are known to attract the hungriest of Zombies. Devour these tasty gummies while creeping out your friends and family. The perfect Halloween party snack.	https://candylandstore.com/shop/gummi-missing-body-parts/	https://candylandstore.com/wp-content/uploads/2020/10/in·tu·i·tion-scaled.png	in_stock	6.00 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Candy > Gummis > Halloween
145621		Gummi Pizza Slices	Tiny pizza slices with colorful toppings like tomatoes, peppers, and mushrooms, but pack a bold fruity taste.	https://candylandstore.com/shop/gummi-pizza-slices/	https://candylandstore.com/wp-content/uploads/2021/01/Untitled-design-19.png	in_stock	6.00 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Candy > Gummis
145654		Gummi Skulls	A sweet, tangy treat every vampire enjoys now and then! These scary teeth feature lifelike fangs and a delicious strawberry flavor.	https://candylandstore.com/shop/gummi-skulls/	https://candylandstore.com/wp-content/uploads/2020/10/skull.jpg	in_stock	6.00 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Candy > Gummis
145688		Gummi Sour Worms	One of the sourest items in the store, Sour Gummy Worms is a pop of color and a burst of flavor. Just looking at them gets your mouth watering, and you’ll keep coming back for that fruity and tangy taste!	https://candylandstore.com/shop/gummi-sour-worms/	https://candylandstore.com/wp-content/uploads/2016/08/Candyland-Web-50.jpg	in_stock	6.00 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Candy > Gummis
145665		Gummi Sweet Peaches	Just peachy! Our Gummi Sweet Peach Rings are bursting with bright, fresh peach flavor.	https://candylandstore.com/shop/gummi-sweet-peaches/	https://candylandstore.com/wp-content/uploads/2022/01/Gummi-sweet-peaches-.png	in_stock	6.00 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Candy > Gummis
145632		Gummi Tangy Rainbow Drops	Tangy tropical fruit flavors in every soft chewy gummi mound, every bite is sure to surprise and be delicious.	https://candylandstore.com/shop/gummi-tangy-rainbow-drops/	https://candylandstore.com/wp-content/uploads/2021/05/gummi-Rainbow-drops-.png	in_stock	6.00 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Candy > Gummis
145676		Gummi Turtles	Gummi Turtle shells are filled with a sweet melt-in-your-mouth raspberry center that’s complemented with a fruit flavor body.	https://candylandstore.com/shop/gummi-turtles/	https://candylandstore.com/wp-content/uploads/2021/03/Untitled-design-18.png	in_stock	6.00 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Candy > Gummis
145584		Gummi Watermelon Bites	The perfect combo of sweet and sour, these watermelon slices will quickly become a fan favorite!	https://candylandstore.com/shop/gummi-watermelon-bites/	https://candylandstore.com/wp-content/uploads/2024/01/watermelon-bites.jpg	in_stock	6.00 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Candy > Gummis
454		Gummi Worms	Whether you eat them as part of a Dirt Dessert or by the handful alone, Gummy Worms are sweet, stretchy, fruity, and even a little tart. They are fun to play with, fun to use as decoration, and fun to eat.	https://candylandstore.com/shop/gummi-worms/	https://candylandstore.com/wp-content/uploads/2016/06/Untitled-9e.jpg	in_stock	6.00 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Candy > Gummis
155146		Half Gallon Candy Stripe	New Look Half-Gallon Without the Handle!	https://candylandstore.com/shop/half-gallon-candy-stripe/	https://candylandstore.com/wp-content/uploads/2025/09/2.jpg	in_stock	17.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Chicago Mix > Christmas Popcorn Tins > Half Gallon Popcorn Tins
149103		Half Gallon Classic Nutcracker	New Look Half-Gallon Without the Handle!	https://candylandstore.com/shop/half-gallon-classic-nutcracker/	https://candylandstore.com/wp-content/uploads/2024/12/2.jpg	in_stock	17.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Chicago Mix > Christmas Popcorn Tins > Half Gallon Popcorn Tins
49771		Half Gallon Dazzling Popcorn Tin	Half Gallon Dazzling Popcorn Tin	https://candylandstore.com/shop/half-gallon-dazzling-popcorn-tin/	https://candylandstore.com/wp-content/uploads/2020/05/White-Simple-Illustrated-Happy-Birthday-Greeting-Card-2.png	in_stock	17.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Christmas > Christmas Popcorn Tins > Corporate Events
154095		Half Gallon Flower Blossom	POPCORN TINS PROUDLY MADE IN THE USA	https://candylandstore.com/shop/half-gallon-flower-blossom/	https://candylandstore.com/wp-content/uploads/2025/06/flower-blossom-12g.jpg	in_stock	17.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Birthdays > Chicago Mix > Easter
154085		Half Gallon Fun In The Sun	POPCORN TINS PROUDLY MADE IN THE USA	https://candylandstore.com/shop/half-gallon-fun-in-the-sun/	https://candylandstore.com/wp-content/uploads/2025/09/1.jpg	in_stock	17.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Chicago Mix > Half Gallon Popcorn Tins > Popcorn Tins
150922		Half Gallon Let It Snow	New Look Half-Gallon Without the Handle!	https://candylandstore.com/shop/half-gallon-let-it-snow/	https://candylandstore.com/wp-content/uploads/2024/12/1.jpg	in_stock	17.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Chicago Mix > Christmas Popcorn Tins > Half Gallon Popcorn Tins
159301		Half Gallon Paw Prints	New Look Half-Gallon Without the Handle!	https://candylandstore.com/shop/half-gallon-paw-prints/	https://candylandstore.com/wp-content/uploads/2026/03/34-1.jpg	in_stock	17.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Chicago Mix > Corporate Events > Father's Day
17265		Half Gallon Red Snowflakes	Half Gallon Red Snowflakes	https://candylandstore.com/shop/half-gallon-red-snowflakes/	https://candylandstore.com/wp-content/uploads/2018/10/Red-Snowflake.png	in_stock	15.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Christmas > Christmas Popcorn Tins > Half Gallon Popcorn Tins
159061		Half Gallon Star Spangled	POPCORN TINS PROUDLY MADE IN THE USA	https://candylandstore.com/shop/half-gallon-stars-stripes/	https://candylandstore.com/wp-content/uploads/2026/03/star-spangled-half-gallon.jpg	in_stock	17.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Father's Day > Half Gallon Popcorn Tins > Holidays
154070		Half Gallon Vivid Floral	POPCORN TINS PROUDLY MADE IN THE USA	https://candylandstore.com/shop/half-gallon-vivid-floral/	https://candylandstore.com/wp-content/uploads/2025/06/vivid-floral-12g.jpg	in_stock	17.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Birthdays > Chicago Mix > Easter
14086		Halloween Chocolate Balls	Halloween Chocolate Balls	https://candylandstore.com/shop/halloween-chocolate-balls/	https://candylandstore.com/wp-content/uploads/2018/10/Screen-Shot-2018-09-25-at-3.41.08-PM.png	in_stock	19.99 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Additional Sweets & Treats > Candy > Halloween
155201		Halloween Mix Salt Water Taffy	Halloween means trick-or-treaters, and trick-or-treaters mean TONS of candy. There are multiple bag sizes to choose from. You can carry the fun all through October. Don’t get Halloween candy in bulk from boring candy brands—treat your visitors to gourmet artisan taffy instead! Ingredients : CORN SYRUP, SUGAR, COCONUT OIL, SEA SALT, EGG WHITES, EVAPORATED MILK, MALIC ACID, CITRIC ACID, NATURAL AND ARTIFICIAL FLAVOR, ARTIFICIAL COLORS (INCLUDING FD&C BLUE 1, RED 40, YELLOW 5, YELLOW 6)	https://candylandstore.com/shop/halloween-mix-salt-water-taffy/	https://candylandstore.com/wp-content/uploads/2016/09/halloween-taffy.jpg	in_stock	6.50 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Candy > Holidays > Salt Water Taffy
96286		Hand-Made Old Tyme Hard Candy Mix	Enjoy the nostalgia of Old-Fashioned holiday hard Candy. Cut rock candy, baby ribbons, pillows, straws, chips, and waffles in many flavors make it the perfect addition to your holiday candy dish—like grandma used to have! Use these mini pieces to dress up your Gingerbread House or enjoy the sweet taste of traditional holiday candy. The candy flavors are; Orange, Wintergreen, Peppermint, Cinnamon, Strawberry, Apple-Cinnamon, Lemon, Grape, and Cherry. Approximately 80 Mini Ribbon Candy pieces per pound.	https://candylandstore.com/shop/mini-ribbon-hard-candy/	https://candylandstore.com/wp-content/uploads/2021/11/handmademini-ribbon.jpg	in_stock	21.99 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Additional Sweets & Treats > Candy > Christmas
5280		Handmade Ribbon Candy	Handmade Ribbon Candy	https://candylandstore.com/shop/handmade-ribbon-candy/	https://candylandstore.com/wp-content/uploads/2016/11/Candyland-Web-131.jpg	in_stock	21.99 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Candy > Christmas > Christmas Sweets & Treats
159050		Happy Birthday Bash – Nut Tin	NUT TINS PROUDLY MADE IN USA	https://candylandstore.com/shop/happy-birthday-bash-nut-tin/	https://candylandstore.com/wp-content/uploads/2026/03/birthday-bash-flat.jpg	in_stock	21.00 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Birthdays > Holidays > Nut Tins
146228		Hard Black Licorice Cats	Licorice Black Cats are our hardest black licorice. For a chewy texture combined with traditional licorice flavor, give these cat confections a try!	https://candylandstore.com/shop/black-licorice-cats-2/	https://candylandstore.com/wp-content/uploads/2024/01/licorice-cats.jpg	in_stock	7.50 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Candy > Father's Day > Halloween
93614		Hometown Holidays – Nut Tin	NUT TINS PROUDLY MADE IN USA	https://candylandstore.com/shop/hometown-holidays-nut-tin/	https://candylandstore.com/wp-content/uploads/2021/10/hometown-holiday-flat.jpg	in_stock	21.00 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Christmas > Christmas Sweets & Treats > Corporate Events
